,artist_name,title,execution_date,category,id,title_len,title_length
7860,"Hall, Barbara",Shadow Bands: a non scientific print,1979.0,Work on paper,78/9-0842,36,36
7861,"Frenkel, Vera",Big X Window,1975.0,Work on paper,76/7-0423,12,12
7862,"Alderton, Jenna",Naming By Light,1983.0,Work on paper,84/5-0477,15,15
7863,"Carbert, Janice",Sunday,1992.0,Work on paper,92/3-0683,6,6
7864,"Neumann, Alexander","(rust) Painted Desert, Arizona",1982.0,Photograph,84/5-0181,30,30
7865,"Andrews, Kim",untitled/sans titre,1973.0,Work on paper,73/4-0254,19,19
7866,"Frenkel, Vera",Big X Window,1975.0,Work on paper,76/7-0426,12,12
7867,"King, Susie","Claire Coulter, Actress",1987.0,Photograph,90/1-0324,23,23
7868,"Bolduc, David",untitled/sans titre,1969.0,Work on paper,72/3-0457,19,19
7869,"Hayden, Michael",Collate,1973.0,Other,73/4-0394,7,7
7870,"Clark, Moira",Annamaria as Demeter,1987.0,Work on paper,87/8-0616,20,20
7871,"Tousignant, Claude",Le jaune et le rouge,1971.0,Work on paper,72/3-0259,20,20
7872,"Smith, Gar",Selections from Avenir,1971.0,Photograph,75/6-0009,22,22
7873,"Goldchain, Rafael","The Maskmaker's Backyard, Chichicastenango, Guatemala 1986",1986.0,Photograph,86/7-0445,58,58
7874,"Snow, Michael",Carla Bley,1965.0,Work on paper,72/3-0099,10,10
7875,"Merrill, Michael",Untitled,1985.0,Work on paper,86/7-0375,8,8
7876,"Hill, Peter",Sounder/Up-Down,1979.0,Work on paper,79/80-0301,15,15
7877,"Riley, Jerry","Pangnirtung, N.W.T",1989.0,Photograph,94/5-0077,18,18
7878,"Noestheden, John Jr.",Untitled/Sans titre,1983.0,Work on paper,83/4-0022,19,19
7879,"Isajiw, Sophia","Untitled (""Up to Here"" from Objects in mirror are Closer ThanThey Appear)",1990.0,Work on paper,90/1-0188,73,73
7880,"Groening, Torrie",The Past Revealed,1987.0,Work on paper,87/8-0540,17,17
7881,"Rayner, Gordon","Frog, he would a wooing go",1976.0,Painting,77/8-0126,26,26
7882,"Letendre, Rita",Oab,1972.0,Painting,73/4-0785,3,3
7883,"Sheckter, Bonnie",Sorcerer's Melody 2/12,1980.0,Work on paper,81/2-0554,22,22
7884,"Andrews, Kim",untitled/sans titre,1976.0,Painting,78/9-0676,19,19
7885,"Burtynsky, Edward","Inco Land #5, Frood Open Pit, Sudbury 1985",1985.0,Photograph,87/8-0236,42,42
7886,"Wiitasalo, Shirley",Make your own Monstrosities,1980.0,Work on paper,80/1-0233,27,27
7887,"Kyba, Angeline",Mary's Freedom,1974.0,Photograph,73/4-2001,14,14
7888,"Fournier, Paul",Florida Mirror # 9,1976.0,Painting,76/7-0266,18,18
7889,"Applebaum, Isaac",Man Makes Himself 5 & 6,1985.0,Photograph,87/8-0521,23,23
7890,"Keeley, Shelagh",Drawing from the wall piece # 7,1980.0,Work on paper,81/2-0051,31,31
7891,"Candille, Patrick",Sans titre/Untitled,1973.0,Work on paper,75/6-0096,19,19
7892,"Brotman, Yael",Two Grasshoppers,1990.0,Work on paper,90/1-0183,16,16
7893,"Bolduc, David",Long Gone,1978.0,Painting,79/80-0081,9,9
7894,"Celestino, Magdalen",Properties of a Conscious Process,1985.0,Sculpture,87/8-0102,33,33
7895,"Wildman, Sally",Mount Albert Shed,1971.0,Work on paper,72/3-1506,17,17
7896,"Coughtry, Graham",Untitled/Sans titre,1979.0,Work on paper,80/1-0005,19,19
7897,"Snow, Michael","1956, a videoprint",1974.0,Work on paper,74/5-0243,18,18
7898,"Legrady, Miklos",# 3: I Want to Bite the Hand that Feeds Me,1984.0,Photograph,84/5-0243,42,42
7899,"Pikula, Mary","Woman Selling Kilo of Potatoes. Cracow, Poland",1983.0,Photograph,90/1-0346,46,46
7900,"Klunder, Harold",Moon Figure II,1983.0,Work on paper,84/5-0040,14,14
7901,"Taylor, Jeremy",UNTITLED (HORIZON),1981.0,Photograph,82/3-0438,18,18
7902,"Hague, Elizabeth (Libby)",Garden Gavotte,1989.0,Work on paper,91/2-0283,14,14
7903,"Buyers, Jane",Paradiso Trovato,1991.0,Work on paper,91/2-0341,16,16
7904,"Graham, K.M.",Mooleeoja III,1975.0,Work on paper,77/8-0044,13,13
7905,"Manning, Jo",Prairie # 1,1974.0,Work on paper,77/8-0087,11,11
7906,"Clark, Moira",City Living,1984.0,Work on paper,87/8-0044,11,11
7907,"Howorth, E.J.",half wheel,1981.0,Work on paper,82/3-0019,10,10
7908,"Gamble, Erik",Cunning Stunts,1976.0,Painting,76/7-0267,14,14
7909,"Schubert, Marcus",Palais Idéal (N.W. View),1985.0,Photograph,86/7-0339,24,24
7910,"Mitchell, Michael",Staying Home,1980.0,Photograph,86/7-0567,12,12
7911,"Breeze, Claude",The Man Who Talks to the Wind #8,1985.0,Work on paper,87/8-0305,32,32
7912,"Wiitasalo, Shirley",A True Story,1973.0,Painting,76/7-0274,12,12
7913,"Smith, Gar",Selections from Avenir,1971.0,Photograph,75/6-0008,22,22
7914,"Hickox, April",Untitled From the series Film Stills,1994.0,Photograph,95/6-0008,36,36
7915,"Collins, Paul",Writer's Block,1984.0,Work on paper,84/5-0571,14,14
7916,"Hazelgrove, Nancy",J.D. in July,1978.0,Painting,80/1-0295,12,12
7917,"Walker, Robert",untitled/sans titre,1977.0,Photograph,77/8-0496,19,19
7918,"Bolduc, David",Ska,1976.0,Painting,77/8-0107,3,3
7919,"Cardiff, Janet",He Was the Man of my Dreams,1986.0,Work on paper,86/7-0158,27,27
7920,"Letendre, Rita",Irdu,1972.0,Painting,73/4-0784,4,4
7921,General Idea,Untitled (yellow/orange),1992.0,Work on paper,92/3-0693,24,24
7922,"Rasmus, David",Untitled (Robert),1988.0,Photograph,94/5-0074,17,17
7923,"Cliff, Dennis",Custodian,1975.0,Painting,77/8-0108,9,9
7924,"Muchin, Svitlana",Untitled # 2,1980.0,Work on paper,80/1-0260,12,12
7925,General Idea,Five - The Great Divide,1974.0,Work on paper,73/4-2076,23,23
7926,"Bolduc, David",Janpath,1984.0,Work on paper,84/5-0539,7,7
7927,"De Camillis, Laurie",Birds by a Lake,1981.0,Work on paper,83/4-0061,15,15
7928,"Hlynsky, David",Doctor at Auschwitz,1986.0,Photograph,87/8-0472,19,19
7929,"Hlynsky, David",Hairy Soap,1977.0,Photograph,79/80-0134,10,10
7930,"Burton, Dennis",The Third Silence,1972.0,Painting,73/4-0748,17,17
7931,"Keeley, Shelagh",from the dogon world of spirits #20,1984.0,Work on paper,86/7-0258,35,35
7932,"Voyce, Julie",The Good Bat,1989.0,Work on paper,89/90-0285,12,12
7933,"Tamasauskas, Otis",Three Trout,1978.0,Work on paper,78/9-0410,11,11
7934,"Kubota, Nobuo",Untitled/Sans titre,1974.0,Work on paper,75/6-0980,19,19
7935,"Wieland, Joyce",Maple Leaf Forever II,1972.0,Other,72/3-1097,21,21
7936,"Giii, Ron",untitled/sans titre (from The Dictator's Opera),1985.0,Work on paper,92/3-0649,47,47
7937,"Wieland, Joyce",Three World Health Stamp Sketches,1972.0,Work on paper,72/3-2135,33,33
7938,"Letendre, Rita",Vers Cythère,1961.0,Painting,72/3-1674,12,12
7939,"Whiten, Colette",Mulroney Series,1986.0,Fibre,88/9-0003,15,15
7940,"Howorth, E.J.",This is not a Magritte,1984.0,Work on paper,85/6-0017,22,22
7941,"Harris, Pamela",Living Room Brigus South N.F.L.,1971.0,Photograph,75/6-0563,31,31
7942,"Gibson, Tom",Toronto 1975,1975.0,Photograph,76/7-0054,12,12
7943,"Hickox, April",Elizabeth Collins,1989.0,Work on paper,89/90-0521,17,17
7944,"Bolduc, David",Gopal,1984.0,Work on paper,84/5-0542,5,5
7945,"Anderson, Tania",Fallen Woman with Jewels with Needles,1992.0,Work on paper,92/3-0682,37,37
7946,"Adair, Mark",Toronto Bank Robbery,1983.0,Other,86/7-0097,20,20
7947,"Knottenbelt, Marianna",Untitled/Sans titre,1976.0,Photograph,77/8-0477,19,19
7948,"Pietropaolo, Vincenzo",Picket Line,1974.0,Photograph,82/3-0409,11,11
7949,"Livey, Lorna",Lace Table Dining Corner,1980.0,Work on paper,81/2-0009,24,24
7950,"Knottenbelt, Marianna",Untitled/Sans titre,1976.0,Photograph,77/8-0478,19,19
7951,"Rayner, Gordon",Just outside the door,1972.0,Painting,72/3-1734,21,21
7952,"Bolduc, David",Harmika,1976.0,Painting,76/7-0664,7,7
7953,"Condé, Carole",Untitled NS242a and NS242b,1974.0,Work on paper,74/5-0821,26,26
7954,"Torosian, Michael",Untitled/ Sans titre 97.11.78 (from Aurora),1978.0,Photograph,89/90-0282,43,43
7955,"Keeley, Shelagh",Drawing from the wall piece # 6,1980.0,Work on paper,81/2-0002,31,31
7956,"Coughtry, Graham",Water Figure # 10,1973.0,Painting,75/6-0146,17,17
7957,"Maggs, Arnaud",Turkish Art Guard,1980.0,Photograph,88/9-0109,17,17
7958,"Hickox, April",Julie Walsh,1989.0,Work on paper,89/90-0532,11,11
7959,"Letendre, Rita",Omm II,1972.0,Painting,72/3-1087,6,6
7960,"McClyment, David",Threatened Landscape,1990.0,Painting,90/1-0047,20,20
7961,"Phillips, Don",Five O'Clock,1978.0,Work on paper,79/80-0191,12,12
7962,"Barry, Anne Meredith",Rock Patterns,1979.0,Work on paper,79/80-0519,13,13
7963,"Priest, Margaret",Dieter's Rug - no. II,1981.0,Work on paper,82/3-0058,21,21
7964,"Bush, Jack",Red Sash - New York 1962,1965.0,Work on paper,72/3-0044,24,24
7965,"Kaplan, Ruth","Riverdale Pool, Toronto",1990.0,Photograph,91/2-0078,23,23
7966,"Rayner, Gordon",Pliers,1983.0,Other,83/4-0451,6,6
7967,"Frenkel, Vera",Big X Window,1975.0,Work on paper,76/7-0427,12,12
7968,"Houle, Robert",Kanata I,1991.0,Work on paper,92/3-0044,8,8
7969,"Low-Beer, Susan",Rain,1981.0,Sculpture,82/3-0493,4,4
7970,"Caruso, Barbara",Colour Lock # 15,1970.0,Painting,73/4-0369,16,16
7971,"Reitzenstein, Reinhard",Phases of the Sun,1979.0,Work on paper,78/9-0831,17,17
7972,"Bloore, Ronald",Drawing 8/2/83,1983.0,Work on paper,83/4-0007,14,14
7973,"Dunsmore, Henry",Rainy Day,1972.0,Work on paper,72/3-1273,9,9
7974,"Mackenzie, Hugh",The Bar,1975.0,Work on paper,75/6-0201,7,7
7975,"Martin, Jane",Purple Binding #4,1988.0,Work on paper,90/1-0115,17,17
7976,"Bush, Jack",Cut Off,1968.0,Painting,72/3-1077,7,7
7977,"Wieland, Joyce",Laura Secord Saves Upper Canada,1961.0,Painting,76/7-0009,31,31
7978,"Buchanan, Hamish","untitled (Jeff Forsythe, #1)(from Veiled Men)",1994.0,Photograph,94/5-0037,45,45
7979,"Letendre, Rita",Night Light Phase II,1971.0,Work on paper,72/3-0353,20,20
7980,"Sharp, Vincent",Untitled/Sans titre,1979.0,Photograph,79/80-0068,19,19
7981,"Poldaas, Jaan",Vertical Composition (Yellow Red),1990.0,Painting,93/4-0226,33,33
7982,"Hall, Barbara",Egg Rise # 1 - 4,1973.0,Work on paper,73/4-0125,16,16
7983,"Curtin, Walter","Marie-Claire Blais, Quebec City",1960.0,Photograph,89/90-0229,31,31
7984,"Smith, Gar",Hunger Surplus,1978.0,Photograph,79/80-0115,14,14
7985,"Serr, Jan",Summer Fields,1974.0,Work on paper,75/6-0690,13,13
7986,"Snow, Michael","1956, a videoprint",1974.0,Work on paper,74/5-0242,18,18
7987,"Dobereiner, Wendy",Fly,1974.0,Work on paper,74/5-0854,3,3
7988,"Currelly, Judith",untitled/sans titre,1973.0,Painting,73/4-0368,19,19
7989,"Jenkins, Patrick",Sign Language #20,1982.0,Work on paper,83/4-0288,17,17
7990,"Carbert, Janice",Dwelling - What They Got,1990.0,Work on paper,93/4-0119,24,24
7991,"Parsons, Bruce",Fifty three camels and two views of the Pyramids,1975.0,Work on paper,77/8-0092,48,48
7992,"White, Betty",African Night,1982.0,Work on paper,91/2-0127,13,13
7993,"Smith, Gar",Selections from Avenir,1971.0,Photograph,75/6-0005,22,22
7994,"Birt, Chris",Dark Colour Field Green,1973.0,Work on paper,73/4-0110,23,23
7995,"Goldchain, Rafael","Travelling Rural Fair, Patzun, Guatemala 1986",1986.0,Photograph,86/7-0444,45,45
7996,"Poldaas, Jaan",Frieze #3,1983.0,Painting,87/8-0215,9,9
7997,"Leshyk, Tonie",Between Anguish and Self Control,1985.0,Work on paper,87/8-0198,32,32
7998,"Hutner, Paul",Sidewinder,1973.0,Painting,73/4-1006,10,10
7999,"Seding, Volker","Kudu, Heidelberg, Germany",1989.0,Photograph,92/3-0601,25,25
8000,"Roe, Brent",Human Pyramid,1983.0,Painting,84/5-0101,13,13
8001,"Earle, Michael",Dancing with somebody New,1985.0,Work on paper,87/8-0088,25,25
8002,"Voyce, Julie",Bawling Child,1989.0,Work on paper,89/90-0286,13,13
8003,"Alderton, Jenna",The Diver,1985.0,Work on paper,85/6-0554,9,9
8004,"Bush, Jack",Green Loop,1971.0,Work on paper,72/3-0170,10,10
8005,"Rayner, Gordon",The Last Letter,1977.0,Work on paper,77/8-0047,15,15
8006,"Spencer, James",Reverse Wave,1973.0,Work on paper,73/4-1584,12,12
8007,"Phillips, Don",Self Portrait,1978.0,Work on paper,79/80-0187,13,13
8008,"Ross, William",Untitled # 6,1972.0,Work on paper,72/3-0183,12,12
8009,"Hlynsky, David",Armadillo Handbag,1983.0,Photograph,86/7-0507,17,17
8010,"Banks, Peter",Mirage,1982.0,Work on paper,83/4-0110,6,6
8011,"Gouin, Judy",Old Woman Bay II,1973.0,Work on paper,73/4-0232,16,16
8012,"Pietropaolo, Vincenzo",Sundown (Ritual series),1981.0,Photograph,85/6-0040,23,23
8013,"Bolduc, David",Madison Blue,1972.0,Painting,72/3-1675,12,12
8014,"Clark, Moira",The Olive Grove,1987.0,Work on paper,87/8-0218,15,15
8015,"Frenkel, Vera",Big X Window,1975.0,Work on paper,76/7-0453,12,12
8016,"Hlynsky, David",Restaurant Window,1988.0,Photograph,88/9-0444,17,17
8017,"Girling, Oliver",Horse Opera,1987.0,Painting,88/9-0067,11,11
8018,"Sheckter, Bonnie",Reflections in Echo,1978.0,Work on paper,82/3-0704,19,19
8019,"Lexier, Micah",Handlebars/Handcuffs,1990.0,Work on paper,90/1-0191,20,20
8020,"Hodgson, Tom","Pockets, to Sockets to Pockets",1975.0,Painting,79/80-0371,30,30
8021,"Earle, Michael",Headless Horseman,1985.0,Work on paper,87/8-0092,17,17
8022,"Cruise, Stephen",How can you draw something which is already drawn?,1979.0,Work on paper,89/90-0308,50,50
8023,"Tamasauskas, Otis",Night time Trout,1977.0,Work on paper,78/9-0120,16,16
8024,"Harris, Pamela","Women's Health Project (Mary Petty, Dian Day) Stellarton, N.S. 1985",1985.0,Photograph,88/9-0133,67,67
8025,"Hlynsky, David",Soviet McDonald's Sign (Moscow),1990.0,Photograph,91/2-0290,31,31
8026,"Tellez, Eugenio",Olfateador - Sniffer - Renifleur,1975.0,Work on paper,75/6-0957,32,32
8027,"Burtynsky, Edward",Fraser River Valley,1983.0,Photograph,84/5-0458,19,19
8028,"Fauteux, André",Rosalino Roll,1977.0,Sculpture,78/9-0364,13,13
8029,"Winton, Jan",Red Sea,1983.0,Work on paper,84/5-0129,7,7
8030,"Iskowitz, Gershon",Uplands F,1971.0,Painting,72/3-1500,9,9
8031,"Bonderenko, Richard",Whole Potatoe,1980.0,Painting,83/4-0001,13,13
8032,"Bowers, Robert",Torso,1987.0,Sculpture,87/8-0155,5,5
8033,"Rayner, Gordon",Summer Door,1970.0,Painting,72/3-1663,11,11
8034,General Idea,Five - The Great Divide,1974.0,Work on paper,73/4-2077,23,23
8035,"Goldchain, Rafael","Clothesline, La Antigua, Veracruz, Mexico",1985.0,Photograph,88/9-0111,41,41
8036,"Chen, Millie",Well-Being,1994.0,Installation,94/5-0287,10,10
8037,"Maggs, Arnaud",Guy Staughton,1981.0,Photograph,81/2-0333,13,13
8038,"Cardiff, Janet",Drama in the Bathtub,1982.0,Work on paper,86/7-0159,20,20
8039,"Santbergen, Gerardus",# 3,1967.0,Work on paper,72/3-0743,3,3
8040,General Idea,Five - The Great Divide,1974.0,Work on paper,73/4-2064,23,23
8041,"Penny, Evan",Janet - Torso,1981.0,Sculpture,84/5-0014,13,13
8042,"Currlin, Christine",Porthole,1972.0,Other,72/3-1877,8,8
8043,"Rettig, Ted",Untitled/Sans titre,1975.0,Sculpture,81/2-0547,19,19
8044,"Bowers, Robert",Viewing Station (for the CN Tower),1979.0,Sculpture,80/1-0219,34,34
8045,"McCarthy, Rick",Red Sky in the morning,1977.0,Painting,79/80-0074,22,22
8046,"McMillan, Anne",Coming To This Location,1989.0,Work on paper,91/2-0310,23,23
8047,"Marino, Carol",Mason jar # 5,1981.0,Photograph,81/2-0510,13,13
8048,"Jeffrey, Jack","Passages, Forms of Juncture 182",1984.0,Work on paper,86/7-0023,31,31
8049,"Kipping, Brian",Untitled/Sans titre,1975.0,Other,79/80-0122,19,19
8050,"Altwerger, Sandra",Newfoundland Field series # 1 - Country space,1977.0,Work on paper,78/9-0122,45,45
8051,"Boogaerts, Pierre",Bic Banana,1976.0,Work on paper,76/7-0598,10,10
8052,"Lycan, Kelly","Prague, Reconstruction",1992.0,Photograph,92/3-0971,22,22
8053,"Cowan, Harvey",Architecture is frozen music,1974.0,Work on paper,75/6-0984,28,28
8054,"Harris, Pamela",Making Bread Trout River N.F.L.,1971.0,Photograph,75/6-0562,31,31
8055,"Joe, Mendelson",Mother and Child,1981.0,Painting,84/5-0223,16,16
8056,"Burtynsky, Edward",Bingham Valley Copper Mine,1983.0,Photograph,84/5-0471,26,26
8057,"Skelton, Carl",Back Bone,1988.0,Work on paper,89/90-0095,9,9
8058,"Knottenbelt, Marianna",Untitled/Sans titre,1976.0,Photograph,77/8-0482,19,19
8059,"Cobbold, Anna-Marie",If only I had the heart of a baboon,1984.0,Work on paper,87/8-0346,35,35
8060,"Breeze, Claude",The Man Who Talks to the Wind #6,1985.0,Work on paper,87/8-0304,32,32
8061,"Snow, Michael",Log,1973.0,Sculpture,75/6-0126,3,3
8062,"Kurelek, William",A Roofing Bee,1976.0,Painting,77/8-0302,13,13
8063,"Dobereiner, Wendy",Dozen,1973.0,Work on paper,74/5-0848,5,5
8064,"Phillips, Don",Another One for M,1978.0,Work on paper,79/80-0190,17,17
8065,"Martyn, Carol",Mars,1981.0,Painting,83/4-0073,4,4
8066,"Manning, Jo",Trunk Portion,1972.0,Work on paper,72/3-2163,13,13
8067,"Hickox, April",Classic Cluster in Pink,1985.0,Work on paper,86/7-0154,23,23
8068,"Dobereiner, Wendy",Fly,1974.0,Work on paper,74/5-0855,3,3
8069,"Houle, Robert",Kanata X,1991.0,Work on paper,91/2-0245,8,8
8070,"Reitzenstein, Reinhard",Phases of the Sun,1979.0,Work on paper,78/9-0830,17,17
8071,"Bolduc, David",Untitled/Sans titre,1984.0,Work on paper,84/5-0549,19,19
8072,"Holman, Don",Northern Cross,1992.0,Work on paper,92/3-1046,14,14
8073,"Howlin, John","A/S # 4, Mansa-M",1976.0,Painting,76/7-0278,16,16
8074,"Groombridge, Brian",Comets Tell of Great Distances Travelled,1989.0,Work on paper,89/90-0014,40,40
8075,"Hutner, Paul",Alter Gate,1973.0,Painting,73/4-1005,10,10
8076,"Legrady, Miklos",# 12: I Want to Bite the Hand that Feeds Me,1984.0,Photograph,84/5-0252,43,43
8077,"Howorth, E.J.",This is not a Magritte,1984.0,Work on paper,85/6-0324,22,22
8078,"Amar, Joseph",Cruxifiction,1979.0,Painting,80/1-0015,12,12
8079,"Graham, K.M.",Dorset Series # 3,1974.0,Work on paper,74/5-0748,17,17
8080,"Walker, Robert",untitled/sans titre,1977.0,Photograph,77/8-0502,19,19
8081,"Houle, Robert",New Sentinel,1990.0,Work on paper,90/1-0455,12,12
8082,"Howorth, E.J.",Golden smog over Pomona,1985.0,Work on paper,86/7-0017,23,23
8083,"Craig, David",Tanquary Fiord #1,1991.0,Photograph,92/3-0573,17,17
8084,"Lake, Suzy",A Small Room,1979.0,Photograph,79/80-0562,12,12
8085,"Town, Harold",Vale Variation # 89,1973.0,Work on paper,74/5-0405,19,19
8086,"McCarthy, Rick",Exits and Entrances,1984.0,Work on paper,87/8-0243,19,19
8087,"Bolduc, David",T,1984.0,Work on paper,84/5-0298,1,1
8088,"Rayner, Gordon",Untitled/Sans titre,1974.0,Work on paper,75/6-0961,19,19
8089,"Palchinski, John",General Purpose - with a few exceptions,1972.0,Work on paper,72/3-2148,39,39
8090,"Richards, Philip",Jenny in a Lawn Chair,1975.0,Work on paper,76/7-0358,21,21
8091,"Altwerger, Sandra",Shallow Water,1979.0,Work on paper,80/1-0012,13,13
8092,"Heller, Susanna",Bridge with Trees,1988.0,Painting,90/1-0012,17,17
8093,"Craven, David",Florentine Series,1976.0,Painting,76/7-0361,17,17
8094,"Goldchain, Rafael","Clothesline, La Antigua, Veracruz, Mexico",1985.0,Photograph,88/9-0317,41,41
8095,"Hickox, April",Francine Russell,1989.0,Work on paper,89/90-0530,16,16
8096,"Tamasauskas, Otis","Moon, Wind and Stars",1978.0,Work on paper,78/9-0510,20,20
8097,"Letendre, Rita",In Space,1969.0,Work on paper,72/3-0357,8,8
8098,"Till, Paul",Boat before Canada Malting,1981.0,Photograph,87/8-0545,26,26
8099,Cold City Group,Cold City Gallery Portfolio,1989.0,Work on paper,89/90-0587,27,27
8100,"Andrews, Kim",Untitled #7,1981.0,Work on paper,82/3-0029,11,11
8101,"Goldchain, Rafael","College & Ossington, Toronto",1981.0,Photograph,84/5-0318,28,28
8102,"Wolfe, Harriet",Untitled (CAFÉ),1989.0,Work on paper,89/90-0105,15,15
8103,"Richards, Philip",Ed at the TD Centre,1976.0,Work on paper,76/7-0359,19,19
8104,"Campbell, Paul",Untitled/Sans titre,1977.0,Photograph,78/9-0292,19,19
8105,"Town, Harold",Vale Variation # 45,1972.0,Work on paper,74/5-0404,19,19
8106,"Judge, Jennifer Timbrell",Drawing - Between Objects,1985.0,Work on paper,86/7-0413,25,25
8107,"Sharp, Vincent",Untitled/Sans titre,1979.0,Photograph,79/80-0059,19,19
8108,"Marino, Carol",Carrot 1974,1974.0,Photograph,76/7-0041,11,11
8109,"Pereira, Dale",untitled/sans titre,1990.0,Work on paper,90/1-0134,19,19
8110,"Spencer, James",Reverse Wave,1973.0,Work on paper,73/4-1573,12,12
8111,"Howorth, E.J.",Park Lady,1982.0,Work on paper,85/6-0018,9,9
8112,"Kemerer, Cynthia",Newfoundland Remembered,1983.0,Work on paper,83/4-0002,23,23
8113,"Meredith, John",Oriental Series: Red black and yellow on white,1979.0,Painting,79/80-0258,46,46
8114,"Martin, John","Untitled Surface Drawing Series ""A"" 4",1973.0,Work on paper,73/4-0108,37,37
8115,"Hutner, Paul",Top Hat,1973.0,Painting,73/4-1004,7,7
8116,"Buchan, David",Nytol (The Big Sleep),1990.0,Photograph,91/2-0001,21,21
8117,"Martin, John","Untitled Surface Drawing Series ""A"" 10",1973.0,Work on paper,73/4-0111,38,38
8118,"Fones, Robert",Terre Verte A with Cast Shade,1992.0,Work on paper,92/3-0692,29,29
8119,"Hickox, April",With All The Strength,1988.0,Work on paper,91/2-0483,21,21
8120,"Glicksman, Alan",Figure Type # 9,1983.0,Painting,83/4-0463,15,15
8121,"Letendre, Rita",Silver Space,1972.0,Work on paper,72/3-0326,12,12
8122,"Kipping, Brian",Northern Winter Nightscape,1992.0,Painting,92/3-0631,26,26
8123,"Tangredi, Vincent",1902,1979.0,Other,80/1-0382,4,4
8124,"Neighbour, Lisa",Black Wreath,1988.0,Work on paper,89/90-0088,12,12
8125,"Scherman, Tony",Untitled (lamb),1992.0,Work on paper,92/3-0690,15,15
8126,"Earle, Michael",Dancing with somebody New,1985.0,Work on paper,87/8-0087,25,25
8127,FASTWÜRMS,untitled/sans titre,1984.0,Work on paper,86/7-0034,19,19
8128,"Rayner, Gordon",Bowen Narrows,1981.0,Painting,82/3-0051,13,13
8129,"Legrady, Miklos",# 7: I Want to Bite the Hand that Feeds Me,1984.0,Photograph,84/5-0247,42,42
8130,"Gregson, Sandra",Mamma,1994.0,Work on paper,94/5-0048,5,5
8131,"Voyce, Julie",Ruppert the Bear,1988.0,Work on paper,88/9-0334,16,16
